,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,passengerGroup,groupsize,deck,cabin_num,Side,last_name,first_name
2375,5159_02,Europa,False,55 Cancri e,31.0,False,0.0,837.0,0.0,1.0,4102.0,5159,2,B,174,P,Rupeet,Okulas
2376,5164_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,5164,2,C,201,S,Reeddommy,Menchah
2377,5164_02,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,5164,2,,,,Reeddommy,Shamak
2378,5168_01,Earth,False,TRAPPIST-1e,,False,0.0,0.0,27.0,1358.0,0.0,5168,1,F,1055,P,Carverson,Tany
2379,5169_01,Mars,False,55 Cancri e,32.0,False,679.0,138.0,4.0,359.0,0.0,5169,1,D,164,P,Buthe,Fes
2380,5172_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,180.0,712.0,0.0,886.0,5172,1,G,833,P,Fielsenders,Armen
2381,5178_01,Earth,False,TRAPPIST-1e,50.0,False,171.0,537.0,37.0,0.0,3.0,5178,1,F,992,S,Mcfaddenson,Stelly
2382,5183_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,717.0,0.0,0.0,5183,1,F,993,S,Gibbsonton,Anda
2383,5189_01,Europa,False,55 Cancri e,44.0,False,0.0,2175.0,0.0,25.0,,5189,1,A,63,S,Dratembid,Alathim
2384,5191_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,291.0,0.0,1320.0,2092.0,5191,1,D,157,S,Conpressen,Sadirk
2385,5195_01,Europa,False,55 Cancri e,30.0,False,4.0,92.0,2488.0,2182.0,1210.0,5195,1,C,161,P,Quelfly,Alkaida
2386,5200_01,Earth,False,TRAPPIST-1e,41.0,False,824.0,0.0,0.0,0.0,47.0,5200,1,F,996,S,Crayeson,Dessie
2387,5203_01,Europa,False,55 Cancri e,34.0,False,0.0,7492.0,25.0,1116.0,3.0,5203,2,C,162,P,Trashifus,Okulam
2388,5203_02,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,5203,2,C,162,P,Trashifus,Luxion
2389,5212_01,Earth,False,PSO J318.5-22,22.0,False,0.0,305.0,148.0,250.0,134.0,5212,1,G,846,S,Booness,Bobara
2390,5215_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,17.0,0.0,0.0,7312.0,5215,1,E,333,S,Irintious,Krabius
2391,5219_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,5219,2,F,1001,S,Minen,Sugars
2392,5219_02,Mars,False,PSO J318.5-22,40.0,False,162.0,0.0,1599.0,,0.0,5219,2,F,1001,S,Minen,Tifet
2393,5222_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,5222,1,G,847,S,Dunnisey,Delody
2394,5228_01,Earth,False,PSO J318.5-22,31.0,False,0.0,0.0,0.0,267.0,507.0,5228,2,G,850,S,Merce,Berta
2395,5228_02,Earth,True,55 Cancri e,1.0,False,,0.0,0.0,,0.0,5228,2,G,850,S,Merce,Milyn
2396,5231_01,Earth,False,TRAPPIST-1e,30.0,False,42.0,2.0,1565.0,1961.0,0.0,5231,1,G,851,S,Leton,Janee
2397,5232_01,Europa,False,55 Cancri e,,True,4195.0,45.0,0.0,6298.0,438.0,5232,2,C,203,S,Extraly,Haldah
2398,5232_02,Europa,False,55 Cancri e,41.0,False,0.0,83.0,0.0,3817.0,1115.0,5232,2,C,203,S,Extraly,Grum
2399,5233_01,Mars,False,TRAPPIST-1e,34.0,False,224.0,0.0,995.0,0.0,0.0,5233,1,F,1066,P,Bancy,Burbix
2400,5237_01,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,5237,1,F,1068,P,Cooki,Caks
2401,5241_01,Earth,False,55 Cancri e,13.0,False,1.0,457.0,93.0,23.0,0.0,5241,2,F,1069,P,Logannon,Stelly
2402,5241_02,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,5241,2,G,846,P,Logannon,Walley
2403,5245_01,Europa,False,55 Cancri e,25.0,False,0.0,2386.0,0.0,417.0,425.0,5245,1,A,48,P,Disheract,Okulus
2404,5259_01,Earth,False,55 Cancri e,17.0,False,68.0,5.0,0.0,692.0,81.0,5259,1,G,857,S,Mejiamsey,Francy
2405,5261_01,Earth,False,TRAPPIST-1e,41.0,False,1673.0,729.0,0.0,,0.0,5261,1,F,1011,S,Heney,Des
2406,5263_01,Mars,False,55 Cancri e,28.0,False,1431.0,0.0,39.0,3.0,0.0,5263,1,F,1072,P,Sto,Honjay
2407,5267_01,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,5267,3,G,851,P,Monsoney,Stance
2408,5267_02,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,5267,3,G,851,P,Monsoney,Lerome
2409,5267_03,Earth,False,TRAPPIST-1e,20.0,False,62.0,272.0,1613.0,88.0,41.0,5267,3,F,1074,P,Monsoney,Gerly
2410,5270_01,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,5270,1,,,,Hickson,Arl
2411,5283_01,Earth,False,PSO J318.5-22,59.0,False,0.0,179.0,225.0,6.0,304.0,5283,1,G,853,P,Alshipson,Deany
2412,5284_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,5284,1,E,328,P,Siveduced,Batares
2413,5285_01,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,5285,1,C,164,P,Motive,Dyonif
2414,5286_01,Europa,False,55 Cancri e,56.0,False,,1213.0,2.0,3081.0,24.0,5286,1,D,166,P,Amoutake,Chellus
2415,5289_01,Mars,False,TRAPPIST-1e,24.0,False,54.0,370.0,725.0,0.0,0.0,5289,1,F,1082,P,Curie,Mounch
2416,5293_01,Earth,False,TRAPPIST-1e,13.0,False,893.0,0.0,0.0,0.0,0.0,5293,2,G,855,P,Carsoning,Annah
2417,5293_02,Earth,False,TRAPPIST-1e,15.0,False,905.0,13.0,43.0,19.0,0.0,5293,2,E,329,P,Carsoning,Elsane
2418,5294_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,316.0,121.0,434.0,0.0,5294,1,F,1017,S,Prestonard,Ine
2419,5295_01,,False,55 Cancri e,30.0,False,710.0,29.0,1618.0,3605.0,367.0,5295,1,B,180,P,Obedaming,Meisa
2420,5296_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,32.0,0.0,2095.0,692.0,5296,1,C,207,S,Ininal,Sadalm
2421,5302_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,5302,1,F,1018,S,Wooes,Cinst
2422,5306_01,Mars,False,55 Cancri e,28.0,False,794.0,0.0,614.0,0.0,0.0,5306,2,F,1020,S,Mad,Coats
2423,5306_02,Mars,False,TRAPPIST-1e,36.0,False,41.0,0.0,3509.0,0.0,0.0,5306,2,D,160,S,Mad,Rail
2424,5308_01,Earth,False,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,5308,3,G,865,S,Mccarveymon,Regana
2425,5308_02,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,5308,3,G,865,S,Mccarveymon,Kene
2426,5308_03,Earth,False,TRAPPIST-1e,33.0,False,0.0,26.0,70.0,0.0,678.0,5308,3,G,865,S,Mccarveymon,Roydo
2427,5309_01,Europa,True,TRAPPIST-1e,42.0,False,0.0,,0.0,0.0,0.0,5309,1,C,165,P,Steroot,Brachir
2428,5311_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,5311,1,G,858,P,Tranciams,Evey
2429,5317_01,Earth,False,TRAPPIST-1e,20.0,False,775.0,3.0,0.0,30.0,0.0,5317,2,G,866,S,Gibbsonton,Velyne
2430,5317_02,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,5317,2,G,866,S,Gibbsonton,Dord
2431,5318_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,5318,2,G,859,P,Coopelandez,Eliana
2432,5318_02,Earth,False,TRAPPIST-1e,19.0,False,33.0,1972.0,14.0,0.0,1.0,5318,2,F,1088,P,Coopelandez,Len
2433,5319_01,Mars,False,TRAPPIST-1e,13.0,False,1082.0,91.0,64.0,0.0,,5319,1,F,1089,P,Man,Appers
2434,5321_01,Earth,False,PSO J318.5-22,23.0,False,8.0,0.0,0.0,340.0,310.0,5321,1,F,1022,S,Gordanieves,Ritey
2435,5324_01,Earth,,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,5324,1,G,860,P,Mcbriguez,Racily
2436,5328_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,5328,1,C,166,P,Dischod,Achib
2437,5329_01,Earth,False,TRAPPIST-1e,79.0,False,0.0,53.0,0.0,4.0,1568.0,5329,7,E,331,P,Mclardson,Gory
2438,5329_02,Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,5329,7,G,861,P,Mclardson,Jamela
2439,5329_03,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,5329,7,G,861,P,Mclardson,Joandy
2440,5329_04,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,5329,7,G,861,P,,
2441,5329_05,Earth,False,PSO J318.5-22,45.0,False,0.0,311.0,115.0,4.0,328.0,5329,7,,,,Mclardson,Delley
2442,5329_06,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,5329,7,G,861,P,Mclardson,Sandie
2443,5329_07,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,5329,7,G,861,P,Mclardson,Kariel
2444,5332_01,Earth,False,TRAPPIST-1e,37.0,False,24.0,1361.0,0.0,0.0,0.0,5332,1,F,1096,P,Harmontry,Dennya
2445,5335_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,5335,4,A,49,P,Moring,Aldah
2446,5335_02,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,5335,4,A,49,P,Moring,Marf
2447,5335_03,Europa,False,55 Cancri e,33.0,False,4781.0,4132.0,0.0,4.0,39.0,5335,4,A,49,P,Pronfraked,Steron
2448,5335_04,Europa,False,55 Cancri e,25.0,False,13.0,3209.0,0.0,24.0,330.0,5335,4,A,49,P,Moring,Edark
2449,5336_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,3.0,693.0,50.0,0.0,5336,1,F,1097,P,Anthompson,Toniel
2450,5338_01,Earth,,TRAPPIST-1e,35.0,False,0.0,1046.0,2.0,0.0,0.0,5338,1,F,1025,S,Brien,Eilace
2451,5339_01,Europa,False,55 Cancri e,35.0,False,0.0,2301.0,0.0,302.0,728.0,5339,3,C,167,P,Balightal,Alcoran
2452,5339_02,Europa,False,TRAPPIST-1e,30.0,False,0.0,2895.0,0.0,77.0,26.0,5339,3,C,167,P,Balightal,Bahamin
2453,5339_03,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,5339,3,C,167,P,Balightal,Marrai
2454,5342_01,Earth,False,TRAPPIST-1e,30.0,False,641.0,0.0,0.0,0.0,1.0,5342,1,E,338,S,Logannon,Andace
2455,5349_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,5349,1,G,863,P,Wolferguson,Doria
2456,5352_01,Earth,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,5352,1,G,864,P,Foledges,Pennie
2457,5357_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,5357,4,B,184,P,Unpasine,Atrino
2458,5357_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,5357,4,B,184,P,Diouselt,Jihalla
2459,5357_03,Europa,False,55 Cancri e,37.0,True,1181.0,797.0,0.0,2490.0,1.0,5357,4,B,184,P,Hoodjuded,Taban
2460,5357_04,Europa,False,TRAPPIST-1e,49.0,False,0.0,300.0,0.0,1822.0,349.0,5357,4,B,184,P,Unpasine,Suhaino
2461,5358_01,Europa,False,TRAPPIST-1e,53.0,False,0.0,1634.0,0.0,1.0,503.0,5358,1,E,335,P,Capplid,Weion
2462,5364_01,Earth,True,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,5364,1,G,866,P,Brooke,Patoya
2463,5369_01,Mars,False,TRAPPIST-1e,26.0,False,178.0,0.0,1168.0,0.0,0.0,5369,3,F,1103,P,Buche,Spros
2464,5369_02,Mars,False,TRAPPIST-1e,50.0,False,2335.0,2.0,46.0,1.0,0.0,5369,3,D,169,P,Buche,Crick
2465,5369_03,Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,5369,3,F,1103,P,Buche,Sunkle
2466,5370_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,906.0,,2.0,5370,1,G,867,P,Savaraldez,Lina
2467,5371_01,Mars,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,5371,4,F,1027,S,Apple,Coobix
2468,5371_02,Mars,False,TRAPPIST-1e,42.0,False,620.0,0.0,318.0,0.0,16.0,5371,4,E,341,S,Apple,Gonut
2469,5371_03,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,5371,4,F,1027,S,Apple,Cats
2470,5371_04,Mars,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,5371,4,F,1027,S,Apple,Panbug
2471,5373_01,,False,TRAPPIST-1e,27.0,False,465.0,0.0,76.0,2.0,883.0,5373,1,F,1028,S,Gelle,Pies
2472,5376_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,5376,2,C,171,P,Fantlaxed,Almino
2473,5376_02,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,5376,2,C,171,P,Fantlaxed,Cherrak
2474,5377_01,Europa,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,5377,1,C,172,P,Ousious,Hallah
2475,5381_01,Mars,False,TRAPPIST-1e,26.0,False,766.0,0.0,145.0,1284.0,170.0,5381,1,F,1031,S,Bara,Sal
2476,5382_01,Europa,True,55 Cancri e,34.0,False,0.0,,0.0,0.0,0.0,5382,2,C,211,S,Cralinal,Tabdhib
2477,5382_02,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,5382,2,C,211,S,Cralinal,Becruxa
2478,5386_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,5386,1,G,868,P,Quinnerettt,Sandie
2479,5391_01,Earth,False,PSO J318.5-22,21.0,False,0.0,1.0,0.0,660.0,0.0,5391,1,F,1107,P,Reenon,Hughan
2480,5393_01,Earth,False,TRAPPIST-1e,23.0,False,744.0,0.0,0.0,16.0,193.0,5393,1,F,1108,P,Blainson,Sanda
2481,5398_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,5398,1,F,1110,P,Soun,Boats
2482,5399_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,50.0,50.0,1179.0,3.0,5399,1,F,1033,S,Burnerez,Gailya
2483,5400_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,5400,1,,,,Blancoy,Rancy
2484,5403_01,,False,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,1.0,785.0,5403,1,E,345,S,Bradlerson,Rayle
2485,5405_01,Earth,False,TRAPPIST-1e,13.0,False,94.0,0.0,0.0,889.0,0.0,5405,1,E,339,P,Bardsey,Gerry
2486,5407_01,Mars,,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,5407,1,E,346,S,Datty,Weaffs
2487,5409_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,791.0,0.0,5409,1,E,347,S,Denashipson,Chary
2488,5417_01,Mars,False,TRAPPIST-1e,24.0,False,372.0,,1.0,0.0,3085.0,5417,1,E,348,S,Sutte,Cats
2489,5419_01,Earth,False,PSO J318.5-22,45.0,False,153.0,111.0,16.0,10.0,488.0,5419,1,F,1115,P,Welles,Arl
2490,5426_01,Earth,False,TRAPPIST-1e,35.0,False,91.0,1797.0,123.0,0.0,163.0,5426,1,F,1038,S,Holton,Jone
2491,5428_01,Earth,False,TRAPPIST-1e,16.0,False,444.0,0.0,1.0,231.0,84.0,5428,2,F,1039,S,Huntt,Kylen
2492,5428_02,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,5428,2,,,,Huntt,Loria
2493,5429_01,Earth,False,TRAPPIST-1e,43.0,False,49.0,20.0,0.0,0.0,1075.0,5429,1,F,1119,P,Leeves,Cathya
2494,5432_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,8.0,1987.0,0.0,0.0,5432,1,F,1120,P,Chardsons,Celis
2495,5433_01,Europa,False,TRAPPIST-1e,,False,0.0,4853.0,0.0,150.0,50.0,5433,1,A,66,S,Derterval,Pent
2496,5439_01,Mars,False,TRAPPIST-1e,22.0,False,1301.0,0.0,545.0,0.0,8.0,5439,1,F,1040,S,Watte,Frunch
2497,5442_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,79.0,0.0,4.0,1366.0,5442,1,F,1042,S,Sextones,Julion
2498,5444_01,Earth,False,55 Cancri e,20.0,False,557.0,164.0,1.0,0.0,0.0,5444,1,F,1043,S,Halexandez,Samie
2499,5448_01,Mars,False,TRAPPIST-1e,35.0,False,1400.0,0.0,984.0,0.0,0.0,5448,1,D,165,S,Date,Pebray
2500,5449_01,Earth,False,55 Cancri e,23.0,False,56.0,272.0,35.0,264.0,0.0,5449,1,,,,Oneidson,Trice
2501,5456_01,Earth,False,TRAPPIST-1e,28.0,False,478.0,0.0,202.0,0.0,36.0,5456,1,F,1128,P,Hinetthews,Geneen
2502,5460_01,Earth,False,PSO J318.5-22,19.0,False,24.0,1.0,115.0,37.0,479.0,5460,1,F,1130,P,Baldson,Candra
2503,5461_01,Europa,False,55 Cancri e,45.0,False,0.0,2570.0,0.0,1510.0,2777.0,5461,1,E,352,S,Brugashed,Giedia
2504,5464_01,Earth,False,TRAPPIST-1e,16.0,False,41.0,0.0,0.0,1029.0,624.0,5464,1,E,353,S,Weissey,Helley
2505,5473_01,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,5473,2,G,879,P,Rigginsen,Jasony
2506,5473_02,Earth,False,PSO J318.5-22,60.0,False,,0.0,0.0,690.0,0.0,5473,2,F,1133,P,Rigginsen,Felice
2507,5481_01,Europa,True,TRAPPIST-1e,33.0,True,0.0,0.0,0.0,0.0,0.0,5481,1,B,209,S,Susent,Muontak
2508,5482_01,Earth,False,55 Cancri e,25.0,False,5.0,471.0,0.0,1.0,216.0,5482,2,E,354,S,Cofferson,Andine
2509,5482_02,Earth,False,TRAPPIST-1e,37.0,False,867.0,6.0,0.0,0.0,0.0,5482,2,F,1049,S,,
2510,5486_01,Mars,False,,51.0,False,29.0,0.0,1789.0,2.0,0.0,5486,1,F,1051,S,Sueke,Phams
2511,5493_01,Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,5493,1,G,883,S,Booness,Vanard
2512,5495_01,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,5495,1,F,1138,P,Blité,Clow
2513,5498_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,5498,2,G,883,P,Hanghanson,Charly
2514,5498_02,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,5498,2,G,883,P,Hanghanson,Mael
2515,5502_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,2016.0,0.0,4.0,0.0,5502,1,F,1139,P,Llobsoney,Moniey
2516,5503_01,Earth,False,TRAPPIST-1e,13.0,False,1601.0,1.0,0.0,1.0,0.0,5503,1,E,355,S,Barrisey,Antony
2517,5505_01,Earth,False,,33.0,False,588.0,1.0,0.0,2.0,64.0,5505,3,F,1054,S,Gaineyerson,Derry
2518,5505_02,Earth,,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,5505,3,G,886,S,Whiters,Holey
2519,5505_03,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,,5505,3,G,886,S,Whiters,Jeanny
2520,5513_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,5513,4,G,888,S,Mayods,Gracia
2521,5513_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,5513,4,G,888,S,Mayods,Min
2522,5513_03,Earth,False,TRAPPIST-1e,38.0,False,28.0,0.0,0.0,696.0,0.0,5513,4,F,1056,S,Mayods,Dianya
2523,5513_04,Earth,,55 Cancri e,0.0,False,0.0,0.0,0.0,,0.0,5513,4,G,888,S,Mayods,Stal
2524,5516_01,Earth,False,55 Cancri e,21.0,False,0.0,0.0,9.0,0.0,630.0,5516,1,F,1057,S,Swanardy,Allyny
2525,5518_01,Europa,False,55 Cancri e,56.0,False,166.0,1006.0,0.0,1729.0,16.0,5518,1,A,68,S,Fuelrad,Hadaton
2526,5519_01,Europa,,TRAPPIST-1e,38.0,False,0.0,374.0,223.0,629.0,78.0,5519,1,A,69,S,Taptiritty,Errima
2527,5525_01,Mars,False,,35.0,False,221.0,10.0,361.0,16.0,8.0,5525,1,F,1142,P,Kinad,Widous
2528,5532_01,Earth,False,55 Cancri e,34.0,False,0.0,12.0,706.0,1.0,0.0,5532,1,E,359,S,Pittson,Ginia
2529,5533_01,Earth,False,TRAPPIST-1e,15.0,False,4.0,0.0,0.0,697.0,43.0,5533,1,G,892,S,Ricks,Gerek
2530,5534_01,Earth,False,PSO J318.5-22,22.0,False,0.0,225.0,117.0,0.0,317.0,5534,1,E,348,P,Chardsonnon,Byront
2531,5542_01,Mars,False,TRAPPIST-1e,28.0,False,2287.0,0.0,276.0,16.0,0.0,5542,1,F,1148,P,Coflé,Zers
2532,5547_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,5547,1,G,887,P,Alvasquez,Etha
2533,5548_01,Europa,False,55 Cancri e,47.0,False,0.0,2882.0,0.0,324.0,603.0,5548,1,D,167,S,Stment,Arino
2534,5549_01,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,5549,1,D,177,P,Sloweber,Steron
2535,5553_01,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,5553,2,F,1151,P,Traie,Kokrus
2536,5553_02,Mars,False,TRAPPIST-1e,18.0,False,163.0,0.0,1079.0,0.0,0.0,5553,2,F,1151,P,Traie,Heales
2537,5554_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,5554,1,G,889,P,Mayder,Jarena
2538,5558_01,Mars,False,TRAPPIST-1e,65.0,False,1004.0,0.0,108.0,47.0,22.0,5558,1,,,,Prité,Rail
2539,5562_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,5562,2,D,169,S,,
2540,5562_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,5562,2,D,169,S,Ofracculy,Solaron
2541,5564_01,Earth,False,TRAPPIST-1e,16.0,False,641.0,0.0,0.0,118.0,814.0,5564,1,F,1152,P,Horndley,Jimen
2542,5565_01,Earth,False,TRAPPIST-1e,17.0,False,17.0,275.0,0.0,616.0,0.0,5565,1,G,898,S,Dicksons,Melvia
2543,5567_01,Earth,False,TRAPPIST-1e,19.0,False,1237.0,0.0,0.0,0.0,7.0,5567,1,F,1064,S,Hopperett,Ela
2544,5570_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,5570,1,G,899,S,Deckley,Bettie
2545,5576_01,Earth,False,TRAPPIST-1e,20.0,False,296.0,0.0,397.0,0.0,1.0,5576,1,F,1065,S,Davens,Mathy
2546,5577_01,Earth,True,PSO J318.5-22,10.0,,0.0,0.0,0.0,0.0,0.0,5577,5,G,901,S,Briggston,Thery
2547,5577_02,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,,5577,5,G,901,S,Briggston,Belly
2548,5577_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,5577,5,G,901,S,Englence,Ivaney
2549,5577_04,Earth,True,TRAPPIST-1e,0.0,False,0.0,,0.0,0.0,0.0,5577,5,G,901,S,,
2550,5577_05,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,5577,5,G,901,S,Briggston,Tyle
2551,5579_01,Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,5579,1,B,189,P,Sivent,Tabus
2552,5584_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,5584,2,F,1157,P,Lacke,Pioss
2553,5584_02,Mars,False,55 Cancri e,54.0,False,2083.0,0.0,21.0,0.0,0.0,5584,2,E,350,P,Lacke,Turbix
2554,5588_01,Mars,False,TRAPPIST-1e,24.0,False,18.0,25.0,0.0,0.0,1256.0,5588,5,F,1066,S,Cola,Weres
2555,5588_02,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,5588,5,F,1066,S,Cola,Cobix
2556,5588_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,5588,5,F,1066,S,Cola,Cocors
2557,5588_04,,False,TRAPPIST-1e,59.0,False,4.0,10.0,1143.0,0.0,0.0,5588,5,F,1066,S,Dan,Libers
2558,5588_05,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,5588,5,F,1066,S,Cola,Fes
2559,5590_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,5590,1,E,362,S,Cread,Lychex
2560,5593_01,Earth,False,TRAPPIST-1e,23.0,False,,0.0,0.0,0.0,809.0,5593,1,F,1162,P,Simpsonks,Perryl
2561,5597_01,Earth,False,55 Cancri e,19.0,False,0.0,680.0,0.0,7.0,0.0,5597,1,F,1068,S,Traverdy,Julin
2562,5600_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,5600,1,G,896,P,Bartines,Vick
2563,5604_01,Mars,False,PSO J318.5-22,28.0,False,394.0,35.0,217.0,0.0,0.0,5604,1,F,1070,S,Deeke,Serkex
2564,5605_01,Earth,False,TRAPPIST-1e,13.0,False,730.0,0.0,402.0,0.0,0.0,5605,1,F,1071,S,Hurles,Ernice
2565,5607_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,5607,1,E,366,S,Bush,Blat
2566,5612_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,5612,1,G,905,S,Hoppernardy,Adria
2567,5617_01,Earth,False,TRAPPIST-1e,17.0,False,2109.0,0.0,0.0,0.0,41.0,5617,1,F,1074,S,Willynnedy,Curtle
2568,5620_01,Mars,False,TRAPPIST-1e,36.0,True,79.0,0.0,1220.0,0.0,0.0,5620,2,E,351,P,Floaf,Docoos
2569,5620_02,Mars,False,TRAPPIST-1e,29.0,True,1221.0,0.0,460.0,0.0,0.0,5620,2,F,1165,P,Floaf,Wheals
